failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new,entropy,avg_score,acc_withoutRecourse
0.0,0.0,0.3965083908512659,0.0,0.0,0.0,1.173913043478261,tensor(0.),0.0,0.0,0.28929123282432556,0.21583732962608337,0.0
0.7710843373493976,0.9142857142857143,0.2892004450152743,0.10357638582188551,0.08376326413189315,0.10906309644372952,0.9083969465648855,tensor(1.5860),0.7846153846153846,0.7222222222222222,0.3414693772792816,-0.6333889365196228,0.9142857142857143
0.6685714285714286,0.8999999999999999,0.07901849124996332,0.07410082231013344,0.12593404221775606,0.06250178009304305,0.7543859649122807,tensor(0.9330),0.6153846153846154,0.90625,0.39192959666252136,-1.4298956394195557,0.916417870518994
0.5027624309392266,0.8599999999999999,0.052019966136296385,0.07806684988336575,0.15636875351578333,0.05291879324229733,0.6181229773462783,tensor(0.7678),0.4306569343065693,0.7272727272727273,0.4499216079711914,-2.077714443206787,0.8907472801854823
0.24598930481283424,0.8328571428571429,0.04048609694302171,0.09268055788032122,0.17500938017871578,0.06344786010770284,0.5337423312883436,tensor(0.6725),0.15217391304347827,0.5102040816326531,0.4850109815597534,-2.669187307357788,0.8810785728203082
0.16759776536312848,0.7974285714285715,0.039179088115611625,0.09376644795434462,0.19382467866737893,0.05710389013582822,0.4492753623188406,tensor(0.6374),0.11450381679389313,0.3125,0.5019104480743408,-3.169750928878784,0.8535307765636299
0.13756613756613756,0.761904761904762,0.037382036117634215,0.09828009675074412,0.15335719115805613,0.08056298945888155,0.358695652173913,tensor(0.5635),0.0979020979020979,0.2608695652173913,0.5236286520957947,-3.6186957359313965,0.8222742508014443
0.035897435897435895,0.7483333333333333,0.04136121442484201,0.08053373476894575,0.18449663571620842,0.05023990932735928,0.30548302872062666,tensor(0.5347),0.013245033112582781,0.11363636363636363,0.5197604894638062,-4.014326572418213,0.8299758962020015
0.0,0.7247619047619047,0.061556584198234794,0.09141626092481313,0.19079181691490385,0.059425499749920875,0.28205128205128205,tensor(0.6984),0.0,0.0,0.5005478858947754,-4.294888496398926,0.8182442086978509
0.18316831683168316,0.7145238095238095,0.030729795248627883,0.08891611617211953,0.16127716198832193,0.05977069494059354,0.24069478908188585,tensor(0.5813),0.125,0.3275862068965517,0.5092614889144897,-4.616708755493164,0.8285088951143895
0.125,0.7088095238095239,0.04417994790991806,0.10069703355234857,0.1788377238631434,0.06955004510678704,0.20772946859903382,tensor(0.5338),0.09090909090909091,0.21052631578947367,0.513084352016449,-4.9056501388549805,0.8379819806582159
0.11442786069651742,0.7040476190476189,0.02703509573657225,0.09592472582194982,0.19121041871951472,0.05440738820229654,0.17647058823529413,tensor(0.5311),0.07857142857142857,0.19672131147540983,0.4942542314529419,-5.184792518615723,0.8455532521963672
0.05392156862745098,0.6949999999999998,0.05883042543855011,0.09598790485305538,0.2160645759932077,0.0423366262585193,0.15473441108545036,tensor(0.7953),0.03546099290780142,0.09523809523809523,0.45542213320732117,-5.426290988922119,0.8425118934323439
0.18719211822660098,0.7054761904761905,0.028878721997600294,0.10694347613591718,0.22001623692662728,0.053684567067829043,0.13895216400911162,tensor(0.5386),0.08695652173913043,0.4,0.47196006774902344,-5.698389530181885,0.8548746388954419
0.20689655172413793,0.7176190476190476,0.052935842908254455,0.08939321452942493,0.18700179134998618,0.05664296835936824,0.13378684807256236,tensor(0.4876),0.125,0.45098039215686275,0.4811554253101349,-5.965584754943848,0.8751200164087476
0.14354066985645933,0.7252380952380951,0.05427629644626458,0.10118029821304589,0.20558239225978536,0.060115474554661666,0.12612612612612611,tensor(0.5403),0.08666666666666667,0.288135593220339,0.4864620566368103,-6.198946475982666,0.8855950873082059
0.12690355329949238,0.7164285714285714,0.0674046166652995,0.1122488575994938,0.20052832237463122,0.06777218068988262,0.1210762331838565,tensor(0.7313),0.0916030534351145,0.19696969696969696,0.46165454387664795,-6.452648162841797,0.8729885364019959
0.22885572139303484,0.7188095238095238,0.034951049759545084,0.10869280156417181,0.22859533585210523,0.05521109562279143,0.10375275938189846,tensor(0.6228),0.18705035971223022,0.3225806451612903,0.45792150497436523,-6.662707328796387,0.8756252978148719
0.17733990147783252,0.7164285714285715,0.05156219611370445,0.09447947397234016,0.20562570553071371,0.05002098134899076,0.0989010989010989,tensor(0.5428),0.12413793103448276,0.3103448275862069,0.473812073469162,-6.886436939239502,0.8681443581489079
0.1291866028708134,0.7247619047619048,0.05908049078178167,0.08953293500195152,0.18324495781138062,0.0472323691504731,0.08932461873638345,tensor(0.5289),0.0763888888888889,0.24615384615384617,0.4666603207588196,-7.066029071807861,0.8789399425643001
