failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new,entropy,avg_score,acc_withoutRecourse
0.0,0.0,0.3988818468045015,0.0,0.0,0.0,1.1645021645021645,tensor(0.),0.0,0.0,0.1886545866727829,0.42919620871543884,0.0
0.3614457831325301,0.92,0.14808828111135658,0.0971952056207855,0.09197884147130182,0.09807684463196581,1.127659574468085,tensor(2.2193),0.36619718309859156,0.3333333333333333,0.22711995244026184,0.5368542075157166,0.92
0.44047619047619047,0.8934737484737485,0.019372158648799584,0.07855683031313333,0.11801010794492449,0.06927370616447659,1.1008403361344539,tensor(0.9930),0.45588235294117646,0.375,0.2699660062789917,0.7001321911811829,0.8413081861958267
0.423728813559322,0.8846031746031746,0.01956413821891595,0.043043754733934736,0.056708362902391646,0.039794826917658274,1.11864406779661,tensor(0.5800),0.4125874125874126,0.47058823529411764,0.31891828775405884,0.7370723485946655,0.7902001257826212
0.47953216374269003,0.8702838827838828,0.024099116732337857,0.04490970699698142,0.08332455339976536,0.03393403659618601,1.1367521367521367,tensor(0.5801),0.46616541353383456,0.5263157894736842,0.34919124841690063,0.9284472465515137,0.7457117017520707
0.48214285714285715,0.8459169719169719,0.022223498474400246,0.029322576539068706,0.07016844139784989,0.023802865071665836,1.1645021645021645,tensor(0.7184),0.47297297297297297,0.55,0.32023701071739197,1.2092599868774414,0.7155668257320047
0.3930635838150289,0.8396613083620957,0.018915078282248428,0.031060938524528143,0.06457595388505565,0.023744280241596083,1.2935779816513762,tensor(0.8527),0.38028169014084506,0.45161290322580644,0.30876079201698303,1.5260536670684814,0.7005191923006027
0.43859649122807015,0.8324072724390712,0.029922007308913635,0.043659102038157246,0.059271811580568746,0.03949571282684751,1.304147465437788,tensor(0.8044),0.43703703703703706,0.4444444444444444,0.315036803483963,1.799371600151062,0.654529414277838
0.4911242603550296,0.8233462315178983,0.05895280575062849,0.028189508196229656,0.05262777071975081,0.023127296673500282,1.3255813953488371,tensor(0.7518),0.4785714285714286,0.5517241379310345,0.30658936500549316,2.0382087230682373,0.6260406893079796
0.45121951219512196,0.8203756384728624,0.03589363098384399,0.029378768249591316,0.06877179292785442,0.0219568940348461,1.4630541871921183,tensor(0.8585),0.47101449275362317,0.34615384615384615,0.3053738474845886,2.3376708030700684,0.6174390070895925
0.4251497005988024,0.8132016119704811,0.024254465017509587,0.025065162746951145,0.05020920761741572,0.021250204214880667,1.5125628140703518,tensor(0.8092),0.4413793103448276,0.3181818181818182,0.3115416169166565,2.6062402725219727,0.6080483295223409
0.4742857142857143,0.8207344316031042,0.03327488292304441,0.03672499768111068,0.06345019429980181,0.03004369852643789,1.5252525252525253,tensor(0.6906),0.4642857142857143,0.5142857142857142,0.3359988331794739,2.5471458435058594,0.6147911539520095
0.46706586826347307,0.8198835872442949,0.02372697174413799,0.030930221627846054,0.09090462038241047,0.02230376701246351,1.5125628140703518,tensor(0.7290),0.4931506849315068,0.2857142857142857,0.32242393493652344,2.561702251434326,0.6161874155200588
0.46511627906976744,0.8228486470673031,0.02150669131308796,0.02730545827186203,0.046328266182120575,0.022445616834934658,1.617801047120419,tensor(0.5036),0.49635036496350365,0.34285714285714286,0.3434355556964874,2.5749223232269287,0.6134580024803162
0.4382716049382716,0.8233586187291881,0.03538197391607422,0.0332137101026838,0.06079077968023637,0.027941623271681107,1.7932960893854748,tensor(0.9477),0.4632352941176471,0.3076923076923077,0.31906867027282715,2.8291125297546387,0.6092747446404286
0.4906832298136646,0.8198662159951449,0.02261987029215601,0.03034848179956958,0.04634202309811603,0.027817129939367993,1.8248587570621468,tensor(0.8088),0.4892086330935252,0.5,0.3242417573928833,3.1783976554870605,0.597693696751234
0.42073170731707316,0.8153901242185524,0.012918599315229795,0.023415324181711234,0.05024249420758914,0.019900039833492755,2.1446540880503147,tensor(0.8272),0.3931034482758621,0.631578947368421,0.29773828387260437,3.3931081295013428,0.5805618280006904
