failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new
0.0,0.0,0.40126292112868756,0.0,0.0,0.0,1.1645021645021645,tensor(0.),0.0,0.0
0.3235294117647059,0.9471428571428572,0.29881121776405467,0.21677015189030208,0.20575549221185,0.22466955428595936,1.127659574468085,tensor(2.1776),0.32323232323232326,0.323943661971831
0.3829787234042553,0.9329188712522045,0.2771775339301932,0.14978415150002752,0.15578674005841647,0.14450187356864522,1.1834061135371179,tensor(1.6903),0.4,0.36363636363636365
0.46153846153846156,0.9325192593272233,0.298604621357283,0.11748571037730968,0.13531960040993046,0.08977948836234527,1.3364485981308412,tensor(1.3079),0.5892857142857143,0.3793103448275862
0.460431654676259,0.9400705005158648,0.312704750644336,0.11987582324984081,0.13182886662143994,0.10503091454640315,1.3474178403755868,tensor(1.1757),0.5161290322580645,0.4155844155844156
0.4140625,0.9288274554465077,0.32100292393216134,0.1429328929158726,0.1432312715681496,0.1425492632200878,1.5510204081632653,tensor(1.8929),0.44642857142857145,0.3888888888888889
0.39166666666666666,0.9351106580564289,0.3306659528440436,0.16826931652022853,0.16481349709323317,0.1726379939090718,1.6041666666666667,tensor(1.1325),0.39622641509433965,0.3880597014925373
0.4482758620689655,0.9414849592054841,0.3281510300041169,0.15900806371715306,0.15917456439235286,0.15879585697425144,1.577319587628866,tensor(1.4806),0.5098039215686274,0.4
0.5126050420168067,0.9550081212948887,0.32023669503627983,0.15318797604327625,0.15071244950546908,0.1577264413625895,1.6455026455026456,tensor(0.8956),0.4523809523809524,0.5454545454545454
0.3728813559322034,0.963904776232757,0.2930438411500814,0.15257665159176065,0.14993453142192864,0.15772878592293338,1.564102564102564,tensor(1.0393),0.425,0.34615384615384615
0.3559322033898305,0.9659451232869543,0.29869948103271043,0.16149453656445434,0.1588962970765627,0.16490791000933144,1.6595744680851063,tensor(1.5364),0.35294117647058826,0.3582089552238806
0.358974358974359,0.9748144876401359,0.2977496867252315,0.1603195264953131,0.16611670486686278,0.15168543104832433,1.631578947368421,tensor(0.9632),0.3617021276595745,0.35714285714285715
0.4716981132075472,0.9747988262014371,0.3088968984854254,0.14951214459214868,0.15244277857558697,0.14302922699242127,1.7472527472527473,tensor(0.9200),0.5454545454545454,0.4383561643835616
0.3893805309734513,0.9754278033542333,0.3168941685521356,0.1549120551267817,0.15530755269817062,0.15419027205899707,1.7472527472527473,tensor(0.8620),0.45,0.3561643835616438
