failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost
0.02459016393442623,0.0,0.43627798632253295,0.36352567246582723,0.35685608574869115,0.37041757874020126
0.04326923076923077,0.0,0.43936759333710607,0.3281023122925667,0.3406484133672266,0.3080285505731107
0.03414634146341464,0.9559982946346584,0.4247411700632601,0.31290722423832285,0.31479411717507766,0.30956691376920287
0.047619047619047616,0.9624007284714778,0.4064494503412423,0.29634796063143937,0.313025674613193,0.2643823421664119
0.052884615384615384,0.9608697936683641,0.40277194881635403,0.286569162328869,0.29506656013594973,0.27085479652125427
0.07317073170731707,0.9601736699242014,0.41585508153124023,0.27400211108582945,0.2857707693398475,0.251790840578246
0.0861244019138756,0.9566452275807237,0.396818596824602,0.28826307316891847,0.30779173903241175,0.25920255849110085
0.12315270935960591,0.960974222269122,0.3839315444163954,0.25671018847399274,0.2746598725345326,0.229674861864291
0.08133971291866028,0.9584265597424366,0.36972904804358797,0.2716358314097049,0.28641349167657904,0.2513165485427529
0.11,0.9577607228713453,0.3738093027767079,0.26248007667522233,0.2743035080466266,0.2435932966923303
0.10476190476190476,0.9575503996610555,0.40391377988069466,0.26880839636574294,0.29426081016804645,0.23487184462933833
0.07766990291262135,0.9593261196779465,0.4049355403064652,0.2656164259208291,0.28213040481166085,0.24257366467780847
0.10891089108910891,0.9658280292019579,0.3860669409220028,0.2718986312502139,0.29280583977666946,0.2458807717506249
0.07920792079207921,0.958047553726566,0.3849713650171418,0.26844840094507755,0.2846301134393263,0.23985331996209
0.1073170731707317,0.9580983415909285,0.3774013707323778,0.27528073854359525,0.28556724888477086,0.25953348814475846
0.051643192488262914,0.9646709483970506,0.3571558806049114,0.27989678410777763,0.2893054477064965,0.26361255864845645
0.0821256038647343,0.962898399384681,0.357216496398912,0.25740516886678433,0.2612517861026493,0.2512986640048489
0.05238095238095238,0.959537667938464,0.36507593455069587,0.2705282897906755,0.27637879733714954,0.25931481699326675
0.057692307692307696,0.9566551980031033,0.349137975896851,0.272329730739354,0.2857186494114653,0.24858671496081006
0.05825242718446602,0.9569425392470661,0.38704702724096124,0.2652684199524829,0.27709846149847,0.2441661836812628
0.10344827586206896,0.9576910548819284,0.35940493988103533,0.2650501623647973,0.2834181321175565,0.2384940615174347
0.057692307692307696,0.9585625924942132,0.37947908986883516,0.2686512108024898,0.2793043002460201,0.24975973218929629
0.08629441624365482,0.9610533017211099,0.3669804545878515,0.2553425030978986,0.263395225846178,0.2442821369135153
0.08823529411764706,0.9617867148987481,0.34735551805897447,0.2546768364318076,0.26464745863757255,0.24014135104750026
0.08163265306122448,0.9602921283419209,0.3577578556793411,0.24956417901526592,0.261765741867583,0.23224097249654424
0.07692307692307693,0.9539961117631021,0.38250532438183404,0.254111150599212,0.271459110087296,0.22578346991613837
0.0707070707070707,0.9617343881097926,0.35960434819210285,0.26133844424527763,0.2750260139219381,0.24028064474272262
0.10476190476190476,0.9562606846957,0.35332913800630816,0.25049678253530594,0.26390212565421334,0.23395401868644142
0.07009345794392523,0.9571965871636585,0.3565778742865607,0.25313007455551007,0.26229924250057934,0.23974519721040877
0.09523809523809523,0.9552085568364315,0.33969125840242864,0.25312184514681985,0.26940393414272384,0.23054894903886208
0.0945273631840796,0.9563873648883382,0.3126011209394198,0.25711272707402827,0.2688274712256733,0.24011206178078714
0.04784688995215311,0.9541813896153688,0.3138310116545755,0.266862669760239,0.2760165621576725,0.25268529982762833
0.0196078431372549,0.9571123594945666,0.30870390743461396,0.2715236057568689,0.28123042509235524,0.257372700460557
0.057971014492753624,0.951047989545333,0.346990174883738,0.2679791200307788,0.2746560372186938,0.25670640270053247
0.07582938388625593,0.9549688629167246,0.3295129548061313,0.2552668945875637,0.2689245596237578,0.2376010017690084
0.05339805825242718,0.960417080272649,0.3103604876650573,0.2642480483049466,0.2791515388215635,0.24124883454473522
0.08173076923076923,0.9496236185560188,0.33097643398772547,0.24735571028425138,0.2620155540726229,0.22614205397872536
0.08056872037914692,0.9602655166582107,0.3279825327895223,0.25714033978868955,0.2640008365914108,0.24495393099438226
0.06572769953051644,0.9565542615723808,0.3610377222108481,0.25416026956369786,0.26020828958286585,0.24279979952769315
0.06403940886699508,0.9603847718650418,0.33502347679462996,0.26268457132605644,0.2727705926842891,0.2451021827421102
0.058823529411764705,0.9619166714033991,0.3598469916551902,0.2573804308592972,0.2694191239404218,0.2371047372489821
0.09433962264150944,0.9582368026740434,0.3201237313042541,0.24306356853567523,0.25202884416279603,0.22599270124567805
0.11650485436893204,0.9627991937515747,0.34547283677523594,0.23931852059785977,0.2586296286736571,0.20890352537847895
0.07035175879396985,0.9567506984800218,0.3390236630959453,0.2538178445420924,0.2719744510950175,0.23091576127647098
0.07920792079207921,0.9547102134942426,0.33017303452102964,0.2533694013253019,0.2657502065964928,0.2379621769878198
0.08955223880597014,0.9603831417624521,0.3321426614008172,0.24817837192939216,0.267819530436143,0.21908035932679837
0.05405405405405406,0.9563772577996715,0.3367302543552041,0.25981114304716474,0.26823032618574116,0.24515552795408724
0.10426540284360189,0.9618594080705042,0.34186846639357377,0.24699656754347377,0.25178849146606613,0.24067754698620902
0.04807692307692308,0.9548721672480194,0.3703218400806605,0.25256656687899565,0.2685403539251395,0.2285096586769716
0.10945273631840796,0.9606244900909833,0.3623163236129127,0.24322211348187386,0.2499471029158233,0.22946645327606813
0.0673076923076923,0.9570839591666799,0.344535596930607,0.2534212602733484,0.26398726387942517,0.2342882267163985
0.08292682926829269,0.959638538746201,0.3367550399047534,0.24833666402794763,0.2554940052890217,0.23566623557928917
0.0861244019138756,0.9545971029577587,0.310621113760392,0.24992469323986402,0.25576788719325955,0.23990778931975756
0.04926108374384237,0.9570977312981578,0.33738780058142753,0.2668453409232071,0.2824250069033481,0.23724397556093954
0.07981220657276995,0.9538396173402958,0.368192053714745,0.2411816587483595,0.2578792991497701,0.21652351536488065
0.07042253521126761,0.953293093536996,0.3435109406818357,0.25956536450505263,0.26943060243427835,0.24499693174910292
0.06829268292682927,0.9600998042964165,0.3582148492465776,0.2652918979891794,0.2714124187803863,0.2557285842529182
0.04716981132075472,0.9490000755818129,0.40398019871095386,0.2679381714904598,0.2812353819880196,0.2480705746293997
0.0784313725490196,0.9538053146124281,0.38361734721423507,0.26978957509280094,0.2790571748324525,0.25279897557010655
0.08292682926829269,0.9601268561752332,0.3363439914630995,0.2576844048966693,0.26745302838305385,0.2392478478941968
0.0593607305936073,0.9592074833649264,0.3497717834036096,0.26819448980590455,0.2750445320970452,0.2569703241240358
0.038461538461538464,0.9538780230298698,0.373712313373839,0.28677397276836936,0.30078241071725326,0.2638994348518367
0.018779342723004695,0.9494550105661217,0.37274374438844393,0.2802946518255701,0.2831731892228109,0.2756960128129056
0.05263157894736842,0.9547113182295548,0.3592637959975463,0.2664042447792358,0.27303158349754403,0.2535229385380168
0.06701030927835051,0.9599775473649688,0.3511745530629676,0.2681190171246307,0.2873698507846304,0.24182519554024126
0.0594059405940594,0.9569074900277654,0.3521733140738522,0.24903223284245044,0.2519022143287151,0.24427410564153834
0.08490566037735849,0.9506068815894237,0.35585357271621254,0.24711729233019733,0.25218055462193556,0.23909016918475817
0.05970149253731343,0.9547998253247867,0.3495317379568782,0.26523397627094664,0.2760351646335958,0.2524369161456336
0.0784313725490196,0.9592159110042572,0.352375214151745,0.2523312032024054,0.2639406944869876,0.232362878192924
0.029411764705882353,0.9573870149322166,0.3592247965398122,0.26568875464301484,0.27330716820722956,0.25412005256402187
0.075,0.9507757348508392,0.3712573375762579,0.25907444654854944,0.2599276741654125,0.25773991104525085
0.0663265306122449,0.9499458479636381,0.3657057831713273,0.2704429916381037,0.27715810983658096,0.2600650816950028
0.09268292682926829,0.9530367604002431,0.39146799393254017,0.2547045264573861,0.26460691720989654,0.23717461850361798
0.07142857142857142,0.9616447842750351,0.3487053238663783,0.26908550677313764,0.2816321135219367,0.24988768680810802
0.07692307692307693,0.9602611847194151,0.35198350494319935,0.26169395720971295,0.2717057198712899,0.24699314114967597
0.0663265306122449,0.951478066180935,0.3683587938666155,0.2552579419903877,0.2636737125097867,0.24168049888575727
0.11274509803921569,0.9561771561771563,0.4042615343364084,0.25150441744310675,0.25893701740522723,0.23974397446506837
0.1318181818181818,0.9551181328959106,0.42190723592393986,0.24856518879225337,0.2693383320512798,0.21074741516684625
0.0995260663507109,0.9583256368406126,0.4191785888075346,0.26586903808064744,0.2875508348139788,0.231759870048943
0.11428571428571428,0.9589427935577979,0.403878162721786,0.26164866957785105,0.2825410465718371,0.22903617866040918
