failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new,entropy,avg_score,acc_withoutRecourse
0.0,0.0,0.39451254958706505,0.0,0.0,0.0,1.2123893805309736,tensor(0.),0.0,0.0,0.05018164962530136,5.299479007720947,0.0
0.8914285714285715,0.9742857142857143,0.3185485857567576,0.6258471785274777,0.5284790322047336,0.650189215108164,1.032520325203252,tensor(2.2016),0.8928571428571429,0.8857142857142857,0.031772494316101074,4.85468053817749,0.9742857142857143
0.5481927710843374,0.8707142857142858,0.10248575809737644,0.7324119500559563,0.7803977586925835,0.7222543701255757,0.6447368421052632,tensor(1.5644),0.5401459854014599,0.5862068965517241,0.013590111397206783,-1.6126712560653687,0.86
0.6505376344086021,0.8576190476190475,0.11488007982224897,0.5275160056784581,0.5821160329404994,0.5105976873719102,0.44508670520231214,tensor(1.6963),0.6549295774647887,0.6363636363636364,0.023000309243798256,-5.376537799835205,0.8395398608881754
0.654054054054054,0.8292857142857143,0.11688170371514081,0.7003449047773198,0.7376382821749352,0.6865325427782034,0.3477088948787062,tensor(1.4465),0.6296296296296297,0.72,0.020303184166550636,-9.099462509155273,0.8061861666801989
0.5577889447236181,0.8054285714285715,0.12283679990940448,0.8363728257500392,1.0715509326336585,0.746547854370879,0.24069478908188585,tensor(1.3875),0.5416666666666666,0.6,0.022704990580677986,-11.975617408752441,0.7774680723419649
0.5154639175257731,0.7571428571428571,0.09600996726440361,0.9611505815551299,1.0316814831596686,0.9332426708482986,0.17096018735362997,tensor(1.2519),0.4892086330935252,0.5818181818181818,0.020457277074456215,-15.057327270507812,0.7181620244090346
0.5959595959595959,0.7633333333333333,0.06469113939009445,0.8862710729934417,1.281583604773882,0.7017918914959023,0.1185682326621924,tensor(1.7714),0.6370370370370371,0.5079365079365079,0.02272593043744564,-18.38541030883789,0.714352991915523
0.6582914572864321,0.795952380952381,0.09321739015035947,1.140944237774286,1.468062778610852,0.9822673336371458,0.11358574610244988,tensor(1.5446),0.6194029850746269,0.7384615384615385,0.027612408623099327,-20.258737564086914,0.7574464943320175
0.7064676616915423,0.8461904761904762,0.11423480073977701,0.9145617480070763,1.1117637520107455,0.8266011419047207,0.08932461873638345,tensor(1.7729),0.6834532374100719,0.7580645161290323,0.025954650714993477,-19.792139053344727,0.8165599876895974
0.6926829268292682,0.8826190476190475,0.12397023615812261,0.7860244037995568,1.177710005334343,0.6122483974848277,0.10619469026548672,tensor(1.8592),0.7112676056338029,0.6507936507936508,0.037699420005083084,-19.61859130859375,0.8623013537755072
0.6634146341463415,0.9066666666666666,0.07662936025944816,1.087104313342404,1.1648085946232078,1.051834284959628,0.10864745011086474,tensor(1.8628),0.6453900709219859,0.703125,0.06869655847549438,-20.404647827148438,0.8957120924162465
0.6086956521739131,0.8938095238095238,0.10030991724392574,1.0904295037235914,1.3201245068012903,0.9780607252395371,0.07991360691144708,tensor(1.9458),0.5899280575539568,0.6470588235294118,0.05330321192741394,-17.54011344909668,0.8852923212153719
