failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost
1.0,0.0,0.3676353484380309,0.0983051812874899,0.10012604501877215,0.09677182235588382
1.0,0.0,0.3540856681611787,0.13345132977072066,0.1445541680596436,0.12268494112691652
0.9714285714285714,0.0,0.32297055732126795,0.15727732167847172,0.1722796858925072,0.14389683467676456
0.726027397260274,0.9689285714285714,0.30860860042493393,0.1674718144216453,0.1823691324101237,0.1494144592840956
0.5945945945945946,0.960079365079365,0.3088210578467374,0.1394358516522884,0.14985847192906843,0.12956179033744403
0.7945205479452054,0.9583333333333333,0.3062722895964219,0.12480085186823647,0.11069713349568802,0.13580863206144503
0.6,0.9431349206349205,0.29798940457965056,0.10274989295996746,0.1136750297180491,0.09091432813871234
0.5526315789473685,0.9377380952380951,0.30045085071597444,0.10838673593417943,0.11600625508928077,0.10152916869458828
0.726027397260274,0.9312698412698412,0.297229868910952,0.11674800502828292,0.12526311234111298,0.10846303575093479
0.8571428571428571,0.9265079365079365,0.32391300842654464,0.11666747832352445,0.12999516342228948,0.100840852268741
0.4868421052631579,0.9555555555555556,0.3127322260440781,0.10869794475048221,0.13203220083554487,0.08410237752568643
0.8428571428571429,0.9476984126984126,0.31996363305640374,0.12134311559043454,0.14364858630936087,0.10255956130081244
0.9852941176470589,0.9539285714285715,0.3468366681033528,0.12418547368632969,0.13481639407204993,0.10804222421171741
0.8194444444444444,0.9725396825396825,0.32376165248657995,0.11220527974008593,0.13709139683037902,0.08866435816818705
0.6712328767123288,0.9666269841269841,0.3161689509461101,0.1483377263841896,0.15443080085475067,0.14331093994597663
0.5135135135135135,0.9386904761904762,0.3250891734858495,0.12151138348053867,0.12378400281001914,0.11817820846396729
0.8611111111111112,0.9333333333333333,0.3202886731875562,0.12801952754316862,0.15063153164899212,0.1066297939295518
0.8082191780821918,0.9467857142857142,0.3030837607311458,0.14012018869634746,0.1468373391988457,0.13151383961502144
0.684931506849315,0.9496428571428571,0.29898824935306606,0.131133830080783,0.1329313436407238,0.1286984891286051
0.684931506849315,0.9458333333333333,0.29383307584152196,0.12406559938810285,0.13795166860017202,0.10525221529433161
0.6438356164383562,0.9457142857142857,0.30670585462256167,0.1126277113524952,0.13279731878853165,0.09189783704323551
0.6933333333333334,0.9393650793650793,0.29894299436897914,0.13456395614925354,0.14753782896308656,0.12193150104104768
0.6575342465753424,0.9398015873015872,0.31999184012326415,0.10558407387501073,0.120373065884436,0.0926911064821784
0.6266666666666667,0.9372222222222222,0.31047555296755436,0.11409855655843058,0.11741557792665464,0.11134785591161071
0.6712328767123288,0.9336507936507936,0.3088288054122948,0.11765341433390594,0.12874798460960804,0.10082027322594421
0.7123287671232876,0.9263095238095238,0.3092327788171677,0.11896210432381157,0.13860321701567413,0.0937969286873626
0.6944444444444444,0.9428968253968253,0.3186999376540982,0.11222946679714742,0.12119982664430481,0.1027465149587238
0.684931506849315,0.9371825396825396,0.2927708367918624,0.10984977654936992,0.122769533804645,0.09329633756604877
0.6081081081081081,0.9453968253968255,0.31708664255267394,0.11485525910338104,0.12607962771929485,0.10422164673041011
