failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift
0.2840909090909091,0.0,0.2703013592653592,0.1279337380743306,0.1349305725358014,0.1219680160598132,1.1834061135371179,tensor(2.8044)
0.3973509933774834,0.9314586994727593,0.2594472027508381,0.16751310488119833,0.18449388247704498,0.14245949859224413,1.1834061135371179,tensor(1.3583)
0.38,0.9405882535020411,0.3013198460786716,0.16411399871963864,0.1794952776485815,0.14453782553734792,1.2026431718061674,tensor(0.7590)
0.34459459459459457,0.9432707791279666,0.29174476934451604,0.155648337204996,0.16484420225750787,0.1435787643235741,1.2222222222222223,tensor(0.5254)
0.35251798561151076,0.9420825960483304,0.3197941367087872,0.15880280820571904,0.17456168010387152,0.13743484630991906,1.2727272727272727,tensor(1.0294)
0.35714285714285715,0.9404642561411952,0.3009134321035586,0.14238813209242077,0.13787949334544472,0.14935602833774744,1.2727272727272727,tensor(0.6654)
0.4148148148148148,0.945655662640291,0.2780013743399275,0.14956479430472908,0.16722968470039945,0.12387040827466318,1.2935779816513762,tensor(0.4554)
0.3829787234042553,0.9489946152785711,0.2720712692625345,0.15220666246078243,0.1741489538544841,0.11577417863727756,1.2831050228310503,tensor(0.3747)
0.3925925925925926,0.9452644461396587,0.2936758677622684,0.15240925025625698,0.1474044029160715,0.16388377830448686,1.242152466367713,tensor(0.4380)
0.3969465648854962,0.939611687866288,0.3073799215750097,0.14071640299985813,0.1550011213049228,0.11681136420362744,1.1929824561403508,tensor(0.6074)
0.3103448275862069,0.9423618698403756,0.29283624683650666,0.15490190603127235,0.16496750059112933,0.14023002243554855,1.2321428571428572,tensor(0.2661)
0.3208955223880597,0.9364813341380266,0.2983498686117471,0.1473758547595111,0.15800980415206273,0.13210163654111867,1.2321428571428572,tensor(0.5546)
0.3984375,0.9408194248389045,0.2929970747598019,0.14863680865421233,0.16262171464880848,0.13121701346796102,1.2321428571428572,tensor(0.3711)
0.3464566929133858,0.9513691979647404,0.29151504480439333,0.1492685194265033,0.1654582236498367,0.12262296455893375,1.2321428571428572,tensor(0.3451)
0.40458015267175573,0.9571512623488694,0.2716072445946764,0.14994000318294481,0.1483118007509028,0.15226169924344912,1.2321428571428572,tensor(0.3207)
0.35294117647058826,0.9569988005643487,0.2646670062194473,0.14305270903600015,0.15663503917449104,0.1173329774971558,1.2123893805309736,tensor(0.4865)
0.42748091603053434,0.9507424048163329,0.2820915731357281,0.1475177805332933,0.15863603239987095,0.13115507023908493,1.2321428571428572,tensor(0.3455)
0.36363636363636365,0.9450054807109209,0.2711371950397917,0.1389849003235231,0.14856586818628204,0.12107265605836537,1.2321428571428572,tensor(0.5669)
0.37777777777777777,0.9437752292458843,0.28345348555725247,0.13747907948266505,0.1499824982759929,0.11553430364131416,1.2321428571428572,tensor(0.3425)
0.4740740740740741,0.9430512835811187,0.28209186346546644,0.14201621529550099,0.14833468290431367,0.13310266277592608,1.2222222222222223,tensor(0.3084)
0.3333333333333333,0.9334719930499998,0.267302820617175,0.1259226512607129,0.12853898500663313,0.12117053486506184,1.262443438914027,tensor(0.5436)
0.4696969696969697,0.9209288030038246,0.2711595854236366,0.1385372652238746,0.14625136367862573,0.12588614375808269,1.2727272727272727,tensor(0.4707)
0.3357664233576642,0.9279026804459987,0.24400027830228885,0.1199302030338518,0.12579918179432079,0.11003349375149223,1.2727272727272727,tensor(0.0480)
0.373134328358209,0.9337523097084288,0.2351462152317491,0.13505586936840142,0.1425347375270552,0.12397606468891419,1.2831050228310503,tensor(0.0956)
0.36153846153846153,0.9385498113520845,0.2592839049044294,0.1344214167033125,0.13959434070427695,0.12908683882731792,1.2831050228310503,tensor(0.0654)
0.37593984962406013,0.9446380340721472,0.2458508849882849,0.1380271910141431,0.14013756901975236,0.1342900632958766,1.262443438914027,tensor(0.1229)
