failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost
1.0,0.0,0.3441854762121174,0.09706081146562828,0.09750940106384148,0.0966069443427302
0.9116022099447514,0.0,0.2646990827079461,0.12833149094730556,0.1396789925468078,0.11872085183752315
0.8888888888888888,0.0,0.2382624225707073,0.13673234485928662,0.16676877155045788,0.10800184976338374
0.8555555555555555,0.9299999999999999,0.24403306185192805,0.11618522007037992,0.1432874363977967,0.0902613609745899
0.8770949720670391,0.9328571428571428,0.2772733787709927,0.1194341584884823,0.14032148064995806,0.09238775415118682
0.7923497267759563,0.9252777777777778,0.2676120149767387,0.1257360805845224,0.15900918382697327,0.07993154884816123
0.8333333333333334,0.911468253968254,0.2689221465546916,0.11526465798493783,0.1475886797220393,0.07663351005523118
0.7157894736842105,0.9113492063492064,0.24418463202560503,0.12283300211018633,0.16581461359258362,0.07800271916618057
0.7098445595854922,0.8966269841269842,0.22604074979386687,0.12275049852397914,0.1521638016826237,0.08537830156946592
0.7043010752688172,0.877142857142857,0.23771665041373471,0.10512303586174256,0.1503081227335432,0.06366455409277094
0.7340425531914894,0.8908730158730159,0.2167955424777791,0.1241056109385363,0.1592416029448403,0.07562683715768638
0.7055837563451777,0.8906349206349207,0.22828719482223914,0.11290672011333701,0.14983085294562676,0.06323496999370914
0.7311827956989247,0.8758333333333334,0.20776238564183044,0.10711336064418958,0.13743054011624106,0.06781331318041917
0.7675675675675676,0.8823412698412698,0.21270129351233158,0.1158653796834424,0.14784151620934682,0.07824639553531969
0.6954314720812182,0.8959920634920634,0.2203690743274145,0.10901652086297102,0.1469501348869705,0.06483011331853213
0.645320197044335,0.8811507936507936,0.22507067608966674,0.10592334523354643,0.1253811608120342,0.0814929767850006
0.7193877551020408,0.8474603174603174,0.21690036894493925,0.10720753001723585,0.13535588335199011,0.07788632862686667
0.6717948717948717,0.8496825396825397,0.2182690674585754,0.09216409032871006,0.12403999354622333,0.05419953144043591
0.7295918367346939,0.8496825396825397,0.22959627791607565,0.10173852598130868,0.13239224909913194,0.05912237432970074
0.7539267015706806,0.8576984126984127,0.23047979266187885,0.0964033531185619,0.11826720428749285,0.06472879950203374
0.6111111111111112,0.8733730158730159,0.22557168420531468,0.09593637732987423,0.12544793204224852,0.05330857607866671
0.7258883248730964,0.8625396825396825,0.23972085892984513,0.08818001323405125,0.11138949413200762,0.056957735359419545
0.6581632653061225,0.8600000000000001,0.23739604297969097,0.09162478620488278,0.10961427904750588,0.05924369908816124
0.7076923076923077,0.8673412698412698,0.2458404775519934,0.08179805801286144,0.10976903339959483,0.04483641196610657
0.6532663316582915,0.8640079365079365,0.25385907891999754,0.09844571925375915,0.12084946547131153,0.0683983419737476
0.6386138613861386,0.8758333333333334,0.23795278638859724,0.09768321123964202,0.1267275676477276,0.059291245872632264
0.6752577319587629,0.8733730158730159,0.24167359216662362,0.08710055327892609,0.11960722470326589,0.05030728782060731
0.6927083333333334,0.8644444444444446,0.2455984214651957,0.09262020368418412,0.11736655450140733,0.06211888756062993
0.5870646766169154,0.8628174603174603,0.2289163580839212,0.09228745921496663,0.11842338163456104,0.06312527209415605
0.676923076923077,0.8439285714285715,0.23060889714516752,0.09035767596883805,0.1256684273715277,0.0524174005255226
0.6274509803921569,0.8565079365079366,0.2462927576845866,0.09038171782857563,0.1145199999795333,0.0572617492958663
0.7244897959183674,0.8619444444444444,0.23932786590301527,0.10309599277192931,0.12292493877353425,0.07825283054003353
0.6467661691542289,0.8720238095238095,0.25205129322826536,0.08734784071290387,0.12162406468824369,0.044213716159667314
0.6565656565656566,0.8722619047619047,0.218477129674983,0.0922566809147762,0.1197274920617549,0.05995583703865849
0.6116504854368932,0.8572619047619047,0.23348253198499935,0.10199028543957858,0.1283769787203561,0.06992903446401012
0.7819148936170213,0.8625396825396825,0.25831697731972075,0.08619493259086847,0.10726480020364881,0.06275766412271945
0.7253886010362695,0.869563492063492,0.2587373276462254,0.10336788485877291,0.1266468374306002,0.07727499296507645
0.6391752577319587,0.878531746031746,0.2447259446692397,0.09329956013387818,0.11994257207083414,0.0591338154147229
0.7371134020618557,0.8840079365079365,0.23341747273253774,0.1024137315891469,0.13158046244047386,0.06578574400841061
0.7628865979381443,0.8754761904761905,0.23124496762331045,0.09668309388455887,0.11878414032021513,0.06834175198471726
0.5763546798029556,0.8673809523809523,0.23215763571634418,0.09414637524537416,0.11689442874550517,0.06319844199519599
0.745945945945946,0.8390079365079364,0.2511022697839742,0.09472662612087657,0.12803211767289743,0.0555436948832051
0.6567164179104478,0.865,0.25637679830211096,0.08835573487733717,0.11064384043946288,0.059150631037310435
0.6666666666666666,0.8627777777777778,0.24396536208235703,0.09364934004644675,0.11701722797393121,0.061447250585400896
0.6256410256410256,0.8598809523809524,0.24664801538300388,0.08806405086075118,0.11548838289497403,0.05471855622823023
0.6751269035532995,0.8718650793650794,0.25091327595375007,0.09340957463434345,0.1189820905188005,0.06481235257000426
0.6157635467980296,0.8686111111111111,0.20779681179548934,0.10503925271130853,0.14230990269150856,0.06266840852329161
0.7487179487179487,0.8608333333333335,0.23602955587875726,0.08772877130459418,0.10929056133172177,0.06151159479433677
