failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift
0.0,0.0,0.3751396496338117,0.3001999310243849,0.29849833314358226,0.3021142286402878,0.8315018315018315,tensor(1.6843)
0.0,0.0,0.39424617171587484,0.34516558290974303,0.35793598719646524,0.3293903776143803,0.6447368421052632,tensor(1.1430)
0.0,0.0,0.3776397027955442,0.33755642209124875,0.3676775207505,0.3168481667630136,0.5772870662460567,tensor(0.9537)
0.0,0.9679761904761903,0.38079336748341575,0.3385144273542935,0.34283564242541076,0.33469567915191056,0.5015015015015015,tensor(0.8631)
0.0,0.9817857142857143,0.3832428323960011,0.3264054092775261,0.3357780833470808,0.3138192469555529,0.47928994082840237,tensor(0.6562)
0.0,0.9837301587301587,0.3907436603126227,0.3261478357282579,0.32381318990669067,0.3304280197344645,0.4492753623188406,tensor(0.5967)
0.0,0.9719047619047619,0.36435711044312497,0.3322490797112204,0.34470394575460384,0.3133780705545786,0.39275766016713093,tensor(0.6609)
0.012195121951219513,0.9787698412698412,0.3585671187649431,0.34531630489982706,0.3436262946515388,0.34824565599685986,0.3333333333333333,tensor(0.6744)
0.0,0.9828571428571429,0.34045080035162273,0.3528357301363483,0.3507056705955833,0.3556566197984424,0.3157894736842105,tensor(0.5264)
0.0,0.9783730158730158,0.3256423569140804,0.3373483352508059,0.3367110998345855,0.33866832289869053,0.3333333333333333,tensor(0.6599)
0.0,0.9791666666666666,0.3473317581420964,0.34597278362229145,0.3633975249639806,0.3259980801330383,0.3850415512465374,tensor(0.7119)
0.0,0.9793650793650793,0.3528711267662553,0.32331233997035363,0.3288314868401402,0.3172797840894239,0.4164305949008499,tensor(0.7119)
0.0,0.9824999999999999,0.35765956198088344,0.32463523396150246,0.32762026218994367,0.32015769161884067,0.3812154696132597,tensor(0.7532)
0.011627906976744186,0.991468253968254,0.3615075757880045,0.31312130616728784,0.31234968399266483,0.31400867166810426,0.3774104683195592,tensor(0.4832)
0.0,0.9926984126984127,0.3513585156592721,0.30889382201115423,0.33237566055764856,0.2666265126274643,0.35501355013550134,tensor(0.5876)
0.011111111111111112,0.9795238095238095,0.35359579474757963,0.3239697845096444,0.3389890390341647,0.3043292209006561,0.4044943820224719,tensor(0.6688)
0.0,0.9792460317460318,0.3482465011665266,0.3052403894899802,0.29750130045167494,0.3183001022421205,0.4005602240896359,tensor(0.6684)
0.012195121951219513,0.9883730158730158,0.3316557818752844,0.2811247882049803,0.28856432532823184,0.27113455263947117,0.3698630136986301,tensor(0.6037)
0.0,0.9855555555555555,0.3159634891648357,0.3032253825805672,0.2951549654786512,0.31421011696928597,0.35501355013550134,tensor(0.4974)
0.012195121951219513,0.9827380952380953,0.31978467575989544,0.29449510231425385,0.2912014648440304,0.2991449434486871,0.3333333333333333,tensor(0.6530)
0.0,0.9808333333333333,0.30419132214380895,0.29891692609651727,0.30163846763777685,0.29459447776628134,0.3698630136986301,tensor(0.5911)
0.01098901098901099,0.9701984126984127,0.32723283048603025,0.296442542776191,0.304994391449565,0.28504007787835894,0.4577259475218659,tensor(0.9565)
0.03529411764705882,0.9824603174603174,0.30459757100279006,0.2812990464590701,0.2938371040478054,0.25945855904643433,0.42045454545454547,tensor(0.4631)
0.0,0.981984126984127,0.2979323989727246,0.28841238918611084,0.2976832350278926,0.27688647273416567,0.3888888888888889,tensor(0.5550)
0.011904761904761904,0.9813095238095237,0.3238383938477158,0.2767170246509044,0.2800338752990994,0.2700833233545147,0.36239782016348776,tensor(0.5922)
0.0,0.9768650793650793,0.31525059896840923,0.2909538927394227,0.28712246960296883,0.2993009217152688,0.4084507042253521,tensor(0.6832)
0.011494252873563218,0.9836507936507936,0.29340531908082723,0.2998324342091291,0.2951971322266662,0.3074174738167959,0.4409221902017291,tensor(0.5760)
0.0,0.9851984126984127,0.3213395471262422,0.2712495611907668,0.28152431083808943,0.2582709300573067,0.4326647564469914,tensor(0.5498)
0.011627906976744186,0.9895634920634919,0.3306853761079305,0.27579974592075834,0.27830273049516746,0.272323378456301,0.47058823529411764,tensor(0.5179)
0.0,0.9930952380952381,0.3145763130618674,0.2768420688763626,0.28463269614277664,0.26492699188067087,0.4662756598240469,tensor(0.6405)
0.0,0.9938888888888889,0.30637666890504406,0.28868167768009173,0.28466173770135916,0.2948298211769769,0.4409221902017291,tensor(0.6149)
0.0,0.9921428571428571,0.3050661865054279,0.28588615808250306,0.29233452753570294,0.27630572346632054,0.4836795252225519,tensor(0.7058)
0.0,0.9717063492063492,0.2900238494739566,0.28514738597143297,0.2902828992185715,0.2750665636714943,0.39275766016713093,tensor(0.9776)
0.011627906976744186,0.9877777777777778,0.3027637656900443,0.286796878348667,0.29115085706893645,0.27944953925821253,0.39275766016713093,tensor(0.4692)
0.0,0.9912698412698413,0.30042223203818963,0.2925917651723917,0.29746760537833683,0.28490862302969067,0.3812154696132597,tensor(0.4581)
0.0,0.9865079365079366,0.3214115255842429,0.28775535090057924,0.29415803035482563,0.27715091305448425,0.35501355013550134,tensor(0.5396)
0.0,0.9857936507936508,0.3097724014596427,0.29955883006157263,0.3180877803561419,0.2745197080418846,0.36239782016348776,tensor(0.6451)
