failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new,entropy,avg_score
0.0,0.0,0.3861078892146718,0.0,0.0,0.0,1.173913043478261,tensor(0.),0.0,0.0,0.3112858533859253,0.20420387387275696
0.4329268292682927,0.9228571428571428,0.1587990412878078,0.09379949295047747,0.09322450065647483,0.09427226439221299,1.0661157024793388,tensor(2.4782),0.37777777777777777,0.5,0.2735200822353363,-0.0968707948923111
0.42045454545454547,0.8855785123966942,0.015817520788288433,0.0731707610650662,0.09567461314541968,0.04907840177904072,0.9841269841269841,tensor(1.3231),0.4117647058823529,0.42857142857142855,0.29124054312705994,-0.4034590423107147
0.4147727272727273,0.8712635535833028,0.028333184986527683,0.07397137683068086,0.1026728356302414,0.047162321908014414,1.0161290322580645,tensor(0.8009),0.4065934065934066,0.4235294117647059,0.2898070514202118,-0.345121294260025
0.4827586206896552,0.86205630527821,0.0537990358122125,0.07285344078779145,0.08751577906230265,0.0560189042503897,0.9762845849802372,tensor(0.7332),0.5185185185185185,0.45161290322580644,0.3083259165287018,-0.49118462204933167
0.4093567251461988,0.8621342172682923,0.026949958156874017,0.06503508024151634,0.08869030887403027,0.044722438263596745,1.0080321285140563,tensor(0.6706),0.40217391304347827,0.4177215189873418,0.2833607792854309,-0.3529236316680908
0.4342857142857143,0.8607834941972424,0.029290310861271703,0.06542022632824415,0.08168289394183305,0.05006104024874348,1.0080321285140563,tensor(0.3965),0.3888888888888889,0.4823529411764706,0.2962503135204315,-0.3233303129673004
0.48863636363636365,0.8406956338598016,0.02217324329056303,0.061039576167965556,0.0804643720875603,0.038772127186966716,1.0920502092050208,tensor(0.7871),0.524390243902439,0.4574468085106383,0.276676744222641,-0.04012000188231468
0.44680851063829785,0.8486377755023484,0.014492724063079778,0.07007528330601616,0.09857528589621352,0.03553998604965932,1.11864406779661,tensor(0.3860),0.4235294117647059,0.46601941747572817,0.3028128147125244,-0.006475646980106831
0.4624277456647399,0.8447589657956861,0.033188545089814406,0.06815555471668168,0.09358326153362673,0.04524267604646749,1.0746887966804979,tensor(0.7625),0.46153846153846156,0.4634146341463415,0.27658963203430176,0.1320544183254242
0.4425287356321839,0.8455211936713921,0.024923140180397166,0.06698787917214118,0.07794189845291488,0.05497805080406398,1.0576131687242798,tensor(0.5667),0.42168674698795183,0.46153846153846156,0.30306875705718994,0.09072884917259216
