failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift
0.5,0.0,0.1195006246100172,0.14742216746165698,0.1479968997124053,0.14683406934461224,0.8726591760299626,tensor(0.8816)
0.5,0.68,0.10639202184169569,0.10142363227546848,0.11320820164088012,0.08870165398326274,0.6286644951140065,tensor(0.6671)
0.5,0.6614285714285715,0.08185881370923485,0.09854685086377797,0.11800008399802059,0.07004560231825982,0.4925373134328358,tensor(0.5516)
0.5,0.6528571428571428,0.0466595028594268,0.08933310857171047,0.1004349693831896,0.07011834947491986,0.4124293785310734,tensor(0.5632)
0.5,0.6525000000000001,0.07878117896737331,0.0877066456775453,0.10223933884571969,0.06673332712802087,0.35501355013550134,tensor(0.4065)
0.5,0.6397142857142858,0.034423164246583336,0.08673929869118205,0.10079862090104443,0.06421243015037992,0.3774104683195592,tensor(0.7501)
0.5,0.659047619047619,0.04268863218927423,0.07640788702902429,0.08912217962552355,0.058875546711746364,0.3020833333333333,tensor(0.4479)
0.5,0.6726190476190476,0.06059460447462027,0.08202978685097417,0.095401948010369,0.05989655458714804,0.30548302872062666,tensor(0.8367)
0.5,0.6699999999999999,0.08580310422083605,0.0823600305588125,0.09801740395271735,0.05538407398859088,0.2853470437017995,tensor(0.4356)
0.5,0.667142857142857,0.056058717479393706,0.08878334772123597,0.1042816601507523,0.06698884586722867,0.26582278481012656,tensor(0.5746)
0.5,0.6595238095238095,0.04699762446295912,0.08474448527082146,0.09544920050557391,0.06719373122314587,0.25,tensor(0.5766)
0.5,0.6833333333333333,0.04997777596287315,0.0842994798389857,0.0944853760230662,0.06668387114416416,0.21654501216545013,tensor(0.5509)
0.5,0.6785714285714286,0.046056302829200944,0.09001703527384716,0.10283973508434797,0.06656087708390673,0.1848341232227488,tensor(0.5276)
0.5,0.7047619047619048,0.06977203635214067,0.08035397803178745,0.09263180133389817,0.05839834106801292,0.17370892018779344,tensor(0.4547)
0.5,0.7145238095238095,0.06456864476681605,0.07801389450764068,0.08885646595962077,0.06146470650198679,0.17647058823529413,tensor(0.5612)
0.5,0.7135714285714285,0.031867393180791334,0.08246184513635132,0.09315228291069781,0.06420401882510801,0.12612612612612611,tensor(0.4296)
0.5,0.6907142857142857,0.07384223753895894,0.08649559196717987,0.09567932255610806,0.06865593139788258,0.11607142857142858,tensor(0.5952)
0.5,0.7161904761904763,0.036188324196364884,0.08152422979552364,0.09266544267735964,0.06405011695980171,0.10619469026548672,tensor(0.4539)
0.5,0.7361904761904762,0.040932720958060345,0.079262251584317,0.09021026749286903,0.06039439438021659,0.11358574610244988,tensor(0.4495)
0.5,0.7478571428571429,0.039913155725455327,0.07523640988288677,0.08916913518537004,0.05291408654880053,0.10864745011086474,tensor(0.5255)
0.5,0.7557142857142857,0.048007051952926524,0.08028519546709167,0.09266105531273211,0.05446395702371845,0.14678899082568808,tensor(0.8089)
0.5,0.7502380952380951,0.06284767050248176,0.08114772044997375,0.08954002047796712,0.06415331289328713,0.1415525114155251,tensor(0.5436)
0.5,0.7423809523809524,0.06454015312159672,0.07734051460049902,0.08334046888481365,0.06731861293878662,0.14678899082568808,tensor(0.6755)
0.5,0.7378571428571429,0.06674309451781096,0.07707915670392101,0.09063788445024912,0.051268566536212215,0.17647058823529413,tensor(0.8068)
0.5,0.7164285714285714,0.052579389698918996,0.0836000259601836,0.09786890352926071,0.05712524107298032,0.18203309692671396,tensor(0.9600)
0.5,0.6869047619047618,0.09610954681141207,0.08243344013843149,0.09577760040006922,0.06003979188326928,0.2345679012345679,tensor(0.8655)
0.5,0.6873809523809524,0.09722503440112451,0.0902103432795314,0.10256962996252633,0.06825443399562256,0.19331742243436753,tensor(0.5916)
0.5,0.6942857142857142,0.09232459898182513,0.08870923227680871,0.10167558063404372,0.07068600806025203,0.17647058823529413,tensor(0.5835)
0.5,0.6773809523809523,0.0735190096329338,0.08814215646095964,0.1010241258904979,0.06595654244342146,0.20772946859903382,tensor(0.7026)
0.5,0.6885714285714286,0.04714820726678906,0.08946980694640433,0.10575411433816759,0.06377678861717778,0.1655011655011655,tensor(0.6216)
0.5,0.6976190476190476,0.061951931744777484,0.08812942879468802,0.10198466946418465,0.060241316165060184,0.15207373271889402,tensor(0.6662)
0.5,0.7014285714285713,0.07624670641933241,0.08858883253993399,0.10029948369768932,0.06719159338749214,0.13636363636363635,tensor(0.6261)
0.5,0.704047619047619,0.035410306798894384,0.09491859671929645,0.10803071070756007,0.0734370482704392,0.13895216400911162,tensor(0.5360)
0.5,0.6909523809523809,0.053987497558480015,0.09281581061201055,0.10673402883732368,0.06515781285658058,0.1111111111111111,tensor(1.0288)
0.5,0.7052380952380952,0.06230613044916988,0.08728426556462772,0.09972845071605052,0.06600872320896943,0.12866817155756208,tensor(0.4926)
0.5,0.7209523809523809,0.0410693692535196,0.08438844717119988,0.09488998818051679,0.06218898706289712,0.10864745011086474,tensor(0.6314)
0.5,0.7495238095238096,0.045410895363017796,0.08073811123892839,0.09487022014163822,0.0553645520726993,0.1210762331838565,tensor(0.4433)
0.5,0.7473809523809523,0.040340686318143415,0.08392411758714069,0.09826887176573555,0.05935491096210045,0.12359550561797752,tensor(0.7319)
0.5,0.7528571428571428,0.07580004507140263,0.08374651184377778,0.0948008541898263,0.06511559777740382,0.14416475972540047,tensor(0.5713)
0.5,0.7514285714285714,0.02530209366854356,0.08246866450013524,0.09397491867618445,0.06308312757309577,0.11607142857142858,tensor(0.6094)
0.5,0.7423809523809524,0.03786471875062773,0.08680754271653163,0.09689563453285564,0.06957844208640519,0.09409190371991247,tensor(0.5825)
0.5,0.7347619047619047,0.03348505955670141,0.08439146761944658,0.10094022005844545,0.05169759084971688,0.09649122807017543,tensor(0.6616)
0.5,0.7483333333333333,0.04899727136441332,0.0830634790900984,0.09004785343894824,0.06892437979852425,0.1013215859030837,tensor(0.6657)
0.5,0.7516666666666667,0.03854083166744751,0.07920462426312154,0.0907420560990869,0.059727454389502686,0.11358574610244988,tensor(0.5426)
0.5,0.7438095238095237,0.03734507773335925,0.09097585642756938,0.104771374241289,0.06866821060112901,0.11607142857142858,tensor(0.6273)
0.5,0.7316666666666666,0.08648985846838983,0.093387162035385,0.10215383275094655,0.07861722767764552,0.16009280742459397,tensor(0.9084)
0.5,0.715,0.05071318056678457,0.0846845837574744,0.09442434703264499,0.06726122945411359,0.16279069767441862,tensor(0.6422)
0.5,0.7026190476190476,0.05372126643100459,0.08868980873268784,0.10212250352912511,0.06360465579958174,0.19617224880382775,tensor(1.2276)
0.5,0.696190476190476,0.02697178926360078,0.08715024040508222,0.09574059836371619,0.07240996708969892,0.1848341232227488,tensor(0.6986)
0.5,0.700952380952381,0.04576449796451763,0.08109149106055022,0.09540247323988749,0.05847090632546887,0.17096018735362997,tensor(0.5000)
0.5,0.6900000000000001,0.03396248814860895,0.08539460213147994,0.09541219481064854,0.06938823122019967,0.1655011655011655,tensor(0.7265)
0.5,0.6978571428571427,0.04886261057004958,0.07936920044183061,0.09471540092186606,0.051815795034494315,0.15207373271889402,tensor(0.5866)
0.5,0.7097619047619047,0.02493027190136375,0.08287497928941562,0.08865856186333354,0.07213404022356819,0.13895216400911162,tensor(0.6506)
