failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new,entropy,avg_score,acc_withoutRecourse
0.0,0.0,0.4020872658318747,0.0,0.0,0.0,1.173913043478261,tensor(0.),0.0,0.0,0.286225825548172,0.21449154615402222,0.0
0.8072289156626506,0.9085714285714286,0.2789836107632106,0.09660500918807909,0.08175876287070105,0.09987991646397128,0.9230769230769231,tensor(1.6271),0.8161764705882353,0.7666666666666667,0.3361331522464752,-0.6226556301116943,0.9085714285714286
0.6779661016949152,0.9064285714285714,0.06365045337148247,0.0873097021366935,0.13253294516960779,0.07410583555774042,0.7667844522968198,tensor(0.8890),0.6277372262773723,0.85,0.41640737652778625,-1.4154424667358398,0.9218138041733548
0.46153846153846156,0.868095238095238,0.03282909321090655,0.08509824445901666,0.1539471674671738,0.0611286194117323,0.6233766233766234,tensor(0.7315),0.362962962962963,0.7446808510638298,0.46664389967918396,-2.0793235301971436,0.8948920821112369
0.2983425414364641,0.8296428571428571,0.018430558631840573,0.06166825056190916,0.12059790083203262,0.04216946922253007,0.5384615384615384,tensor(0.6103),0.22058823529411764,0.5333333333333333,0.4885435998439789,-2.6320078372955322,0.8688803223594402
0.15384615384615385,0.7920000000000001,0.04020672315236521,0.07855924783908333,0.17358008010002404,0.05179281621628313,0.4164305949008499,tensor(0.5813),0.09154929577464789,0.375,0.5160960555076599,-3.129295587539673,0.8470888569762407
0.026881720430107527,0.7528571428571428,0.023598867639596854,0.09951528506004761,0.2308216397562038,0.044386662859371366,0.3333333333333333,tensor(0.5752),0.0,0.09090909090909091,0.5196322798728943,-3.5616254806518555,0.8129264846940721
0.037037037037037035,0.7333333333333333,0.04423129644542263,0.10318713103645313,0.21343817650567162,0.06669558781776808,0.28865979381443296,tensor(0.4777),0.0,0.14893617021276595,0.5275279879570007,-3.941019058227539,0.8066564514634675
0.0,0.7102380952380952,0.027024655661311903,0.10194364524989863,0.18535518471243626,0.0699988003493524,0.24378109452736318,tensor(0.5734),0.0,0.0,0.5122087001800537,-4.229526996612549,0.8019399016767756
0.08290155440414508,0.6935714285714286,0.04399564253962844,0.11719048262461221,0.2193531640075871,0.07110205493304461,0.19331742243436753,tensor(0.6890),0.06766917293233082,0.11666666666666667,0.4956420063972473,-4.513106346130371,0.8036293595111469
0.16751269035532995,0.6902380952380951,0.02257216849451584,0.1189428849314999,0.23619651806111192,0.06381617681832415,0.17096018735362997,tensor(0.6922),0.09701492537313433,0.31746031746031744,0.4798540472984314,-4.7828049659729,0.813786097643727
0.208955223880597,0.6935714285714285,0.04592029236810548,0.11308359107677117,0.23157546495401227,0.06732121220004356,0.15207373271889402,tensor(0.5907),0.12413793103448276,0.42857142857142855,0.4852020740509033,-5.0324296951293945,0.8278613545793803
