failToRecourse,acc,jsd,avgRecourseCost,avgNewRecourseCost,avgOriginalRecourseCost,t_rate,model_shift,failToRecourse_old,failToRecourse_new,entropy,avg_score,acc_withoutRecourse
0.0,0.0,0.4008123569177039,0.0,0.0,0.0,1.1645021645021645,tensor(0.),0.0,0.0,0.18207436800003052,0.3064686357975006,0.0
0.8245614035087719,0.9057142857142857,0.2666087561213007,0.10063029499271395,0.08643886353369144,0.10496355650691935,0.8656716417910447,tensor(4.0478),0.8473282442748091,0.75,0.22056777775287628,-1.806246042251587,0.9057142857142857
0.6906077348066298,0.8957142857142857,0.09493588768486787,0.057267998183528894,0.11655977176367464,0.040447636884196767,0.7123287671232876,tensor(1.4725),0.7021276595744681,0.65,0.2925049364566803,-3.137143850326538,0.9090615716986228
0.5754189944134078,0.8604761904761904,0.023282060202211935,0.0811125915936897,0.1368240901406808,0.0650805056808865,0.5923566878980892,tensor(1.4630),0.5539568345323741,0.65,0.3304005563259125,-4.29592227935791,0.8868102448135665
0.45054945054945056,0.8353571428571428,0.0434673657441385,0.05961763488678093,0.11814233886143621,0.041512870347858784,0.5290519877675841,tensor(1.1668),0.4676258992805755,0.3953488372093023,0.37627655267715454,-5.013638496398926,0.8716299754789607
0.3825136612021858,0.8077142857142858,0.027906243199541752,0.07386898730963434,0.14789669238658967,0.04679915485612086,0.47928994082840237,tensor(1.0024),0.31343283582089554,0.5714285714285714,0.4029674828052521,-5.7486467361450195,0.8520831510032787
0.26344086021505375,0.7852380952380952,0.042601115989373495,0.07262482673009,0.1547798158159472,0.04074378618930957,0.4084507042253521,tensor(1.0081),0.22388059701492538,0.36538461538461536,0.4268173277378082,-6.468012809753418,0.8416128083849387
0.08947368421052632,0.7542857142857143,0.028719879607906087,0.06510045806514017,0.15663002088693034,0.029691211134082674,0.358695652173913,tensor(0.7088),0.058394160583941604,0.16981132075471697,0.4423162043094635,-6.882012367248535,0.8277216742259365
0.041666666666666664,0.7440476190476191,0.03869473640288716,0.08040197903687034,0.16439235428889568,0.04837687192638581,0.3123359580052493,tensor(1.4428),0.007194244604316547,0.1320754716981132,0.44930166006088257,-7.306445121765137,0.8472508297213717
0.10326086956521739,0.7323809523809524,0.047873973251239405,0.06366826319591345,0.16833546456607545,0.021321990885847922,0.27877237851662406,tensor(0.5410),0.03816793893129771,0.2641509433962264,0.4775681495666504,-7.534467697143555,0.8643196590227109
0.046632124352331605,0.7226190476190476,0.04413394728233568,0.08784798403076025,0.15900097993579826,0.058026507805854645,0.22249388753056235,tensor(0.8817),0.03676470588235294,0.07017543859649122,0.4786170423030853,-7.821325778961182,0.8716199364247046
0.15025906735751296,0.7059523809523809,0.053166204597390396,0.10072868834762441,0.18885176201922627,0.06470757794171417,0.19047619047619047,tensor(0.6008),0.10948905109489052,0.25,0.47399449348449707,-7.830932140350342,0.8534055721962943
0.1890547263681592,0.6916666666666665,0.0641530541351919,0.09531276095279506,0.18337952065054525,0.06045300190576894,0.16822429906542055,tensor(0.7049),0.11805555555555555,0.3684210526315789,0.4868908226490021,-7.914938926696777,0.8427242928804415
0.035,0.6807142857142856,0.05869026868612573,0.07925326890148945,0.1600140183689735,0.04464151912971057,0.14416475972540047,tensor(0.6525),0.02857142857142857,0.05,0.46520349383354187,-8.105949401855469,0.8210854192391714
0.17560975609756097,0.6861904761904762,0.09064874266770263,0.08412735024711886,0.16175170037392889,0.05636764887726629,0.13378684807256236,tensor(0.6362),0.11258278145695365,0.35185185185185186,0.47685766220092773,-8.0913724899292,0.8149786370367706
0.11330049261083744,0.693095238095238,0.07731752046233324,0.10969885450924838,0.19131087632635127,0.06949293199641089,0.13636363636363635,tensor(0.6815),0.08823529411764706,0.16417910447761194,0.4822514057159424,-8.072093963623047,0.8204357495405386
0.07389162561576355,0.6983333333333333,0.048996611700619246,0.09417665989349891,0.16833717980903476,0.05682173134345121,0.13895216400911162,tensor(0.9277),0.02962962962962963,0.16176470588235295,0.46770715713500977,-7.936178684234619,0.8234144790686302
0.19796954314720813,0.7107142857142856,0.06160485929787584,0.09191886362217858,0.17226658757036514,0.05235369652648064,0.14942528735632185,tensor(0.9385),0.09090909090909091,0.4153846153846154,0.44940921664237976,-7.753807544708252,0.8410331140536816
0.24,0.699047619047619,0.060528057704060036,0.09496384613980961,0.17663405388950393,0.050987580428435694,0.14416475972540047,tensor(0.7931),0.14615384615384616,0.4142857142857143,0.4508562684059143,-7.733489513397217,0.8434773220549664
0.14285714285714285,0.7154761904761904,0.05339334686714338,0.10210783363529227,0.20401568542716958,0.05934929442191714,0.14942528735632185,tensor(0.4878),0.04895104895104895,0.36666666666666664,0.45548972487449646,-7.795073509216309,0.8551709127791227
0.3217821782178218,0.7019047619047618,0.0373285668486782,0.1133444199868038,0.18963049813465183,0.07796536925156995,0.12612612612612611,tensor(0.9082),0.2318840579710145,0.515625,0.4730292558670044,-7.979877948760986,0.8333137709051802
0.04411764705882353,0.7228571428571429,0.030743554823811643,0.10047586797949284,0.20229787418705972,0.051778386749786916,0.13122171945701358,tensor(0.5033),0.021739130434782608,0.09090909090909091,0.4614045023918152,-8.081754684448242,0.8378926308335052
0.3645320197044335,0.6999999999999998,0.039870692469867026,0.10926070527182775,0.19539809082143372,0.06960032631373579,0.12359550561797752,tensor(1.0741),0.2589928057553957,0.59375,0.43956246972084045,-7.960841655731201,0.8121587599219902
0.23645320197044334,0.7111904761904762,0.037265533961135376,0.11044304960461428,0.19670570236516066,0.0698120899710236,0.1210762331838565,tensor(0.7396),0.10869565217391304,0.5076923076923077,0.4548119604587555,-8.19909381866455,0.8125562555303162
0.24519230769230768,0.7147619047619047,0.021019466440969227,0.11558802117917452,0.21096717473359017,0.0692610037384583,0.10375275938189846,tensor(0.9733),0.1357142857142857,0.47058823529411764,0.46832823753356934,-8.2783203125,0.8114370051331002
0.2048780487804878,0.703095238095238,0.01724395141871088,0.12793103295138547,0.22218291844401258,0.07240279033557419,0.08459869848156182,tensor(0.8403),0.13953488372093023,0.3157894736842105,0.4647682309150696,-8.346263885498047,0.7986422633492535
0.19607843137254902,0.7111904761904762,0.048056193909037044,0.09895766433770797,0.18836556747151992,0.058085480047965266,0.08225108225108226,tensor(0.5352),0.16428571428571428,0.265625,0.4737420976161957,-8.454068183898926,0.823421963594057
0.10396039603960396,0.7257142857142856,0.03658419741025136,0.11409908046096313,0.2553898051857423,0.05006083831951652,0.08459869848156182,tensor(0.7933),0.06474820143884892,0.19047619047619047,0.43905508518218994,-8.424721717834473,0.845720069942153
0.3712871287128713,0.7261904761904762,0.04952713321410625,0.11244424383819991,0.21647469260487912,0.06952259015124831,0.09649122807017543,tensor(1.1492),0.3146853146853147,0.5084745762711864,0.4241645932197571,-8.3180570602417,0.8454470738491694
0.29591836734693877,0.7292857142857142,0.04210184843243551,0.08569252474955834,0.1644087197164777,0.04927159872008817,0.09170305676855896,tensor(0.8300),0.208955223880597,0.4838709677419355,0.42850261926651,-8.320634841918945,0.8581730647408565
0.28780487804878047,0.7347619047619046,0.03388327983708084,0.11176176834437136,0.20670688985036323,0.06253096460052374,0.08225108225108226,tensor(0.6346),0.17777777777777778,0.5,0.4662763178348541,-8.507956504821777,0.8653653093168037
0.12682926829268293,0.7392857142857142,0.0413656349109969,0.11403538864255826,0.22829977473721783,0.0644941862798388,0.07758620689655173,tensor(0.5164),0.055944055944055944,0.2903225806451613,0.4556024968624115,-8.5674409866333,0.8561738365275093
0.25,0.7321428571428571,0.03091266463621262,0.13687817213303402,0.24490086047228565,0.09205243071334457,0.07526881720430108,tensor(0.6150),0.16326530612244897,0.45901639344262296,0.48011013865470886,-8.554245948791504,0.8415964315765131
0.10194174757281553,0.7019047619047618,0.049339359510893466,0.13435837261609382,0.20393441014035016,0.10007452803892396,0.06157112526539278,tensor(0.8971),0.07971014492753623,0.14705882352941177,0.4772525131702423,-8.504887580871582,0.8140631879575458
0.0,0.6928571428571428,0.013640195123761833,0.12653486043664408,0.24722207031658583,0.07589687027722794,0.06837606837606838,tensor(1.3675),0.0,0.0,0.4200271964073181,-8.444602012634277,0.7904084828820356
0.3269230769230769,0.7157142857142856,0.04230575055927181,0.12597214699416093,0.22084619267657832,0.08089015365570722,0.07296137339055794,tensor(0.9998),0.22695035460992907,0.5373134328358209,0.44541940093040466,-8.38428783416748,0.802369103951803
